Time,V1,V2,V3
81.04,-2.532,4.4631,30.1531
81.06,-1.266,4.4255,28.4247
81.08,-0.2426,4.3352,26.8859
81.1,0.5794,4.2579,25.505
81.12,1.2428,4.2322,24.2568
81.14,1.788,4.2799,23.1234
81.16,2.2508,4.4126,22.0938
81.18,2.6622,4.6367,21.1631
81.2,3.0486,4.9563,20.3308
81.22,3.4321,5.3748,19.6008
81.24,3.8314,5.8956,18.9813
81.26,4.2626,6.5223,18.4847
81.28,4.7395,7.2579,18.1284
81.3,5.2735,8.1031,17.9356
81.32,5.874,9.0544,17.9353
81.34,6.5471,10.1001,18.1625
81.36,7.2949,11.2161,18.6567
81.38,8.1129,12.3603,19.4583
81.4,8.9877,13.4676,20.6017
81.42,9.8942,14.4465,22.1038
81.44,10.7928,15.1816,23.9489
81.46,11.629,15.5457,26.0719
81.48,12.3356,15.4235,28.3467
81.5,12.8404,14.7459,30.5894
81.52,13.079,13.5224,32.5842
81.54,13.0088,11.8563,34.1281
81.56,12.6217,9.9291,35.0817
81.58,11.9479,7.9555,35.4013
81.6,11.0498,6.1303,35.1382
81.62,10.0087,4.588,34.4082
81.64,8.9085,3.3903,33.3515
81.66,7.8234,2.5371,32.0982
81.68,6.8096,1.9889,30.7503
81.7,5.9043,1.6884,29.3784
81.72,5.1273,1.5772,28.0262
81.74,4.4846,1.6048,26.7182
81.76,3.9732,1.7319,25.4669
81.78,3.5846,1.9307,24.2782
81.8,3.3078,2.184,23.1547
81.82,3.1314,2.4827,22.0978
81.84,3.0451,2.824,21.1091
81.86,3.0405,3.2105,20.1911
81.88,3.1115,3.6478,19.3474
81.9,3.2543,4.1447,18.5836
81.92,3.4676,4.7115,17.9078
81.94,3.7525,5.3601,17.3314
81.96,4.1119,6.1025,16.8697
81.98,4.5505,6.9502,16.5436
82,5.0738,7.9121,16.3804
82.02,5.6876,8.9919,16.4151
82.04,6.3967,10.1841,16.6909
82.06,7.2023,11.4682,17.2584
82.08,8.1002,12.8012,18.1722
82.1,9.076,14.1103,19.4827
82.12,10.1017,15.2862,21.2225
82.14,11.131,16.184,23.3843
82.16,12.0974,16.6374,25.8972
82.18,12.9167,16.4906,28.6065
82.2,13.4963,15.6479,31.2757
82.22,13.7531,14.1226,33.6218
82.24,13.6333,12.0597,35.3825
82.26,13.1301,9.7093,36.39
82.28,12.2877,7.3579,36.6137
82.3,11.1915,5.2488,36.1499
82.32,9.9469,3.5318,35.1708
82.34,8.6579,2.2556,33.8632
82.36,7.4108,1.3925,32.3856
82.38,6.2666,0.8731,30.8515
82.4,5.2615,0.6159,29.3307
82.42,4.4105,0.5455,27.8608
82.44,3.7136,0.6011,26.4583
82.46,3.1612,0.7382,25.1283
82.48,2.7391,0.9269,23.8706
82.5,2.431,1.1492,22.6828
82.52,2.2214,1.3962,21.562
82.54,2.0967,1.6656,20.5063
82.56,2.0457,1.9595,19.5141
82.58,2.0599,2.2839,18.5852
82.6,2.1339,2.6471,17.7204
82.62,2.2647,3.0592,16.922
82.64,2.452,3.5325,16.1943
82.66,2.698,4.0807,15.5438
82.68,3.0069,4.7189,14.9806
82.7,3.3852,5.4635,14.5191
82.72,3.8413,6.3314,14.1797
82.74,4.3848,7.3387,13.9903
82.76,5.0265,8.4984,13.989
82.78,5.7768,9.8159,14.2256
82.8,6.6443,11.2827,14.763
82.82,7.6321,12.8668,15.6761
82.84,8.7339,14.5002,17.0457
82.86,9.9279,16.0651,18.944
82.88,11.1694,17.3853,21.4075
82.9,12.3845,18.2326,24.3984
82.92,13.4692,18.3614,27.763
82.94,14.2974,17.5796,31.2108
82.96,14.7432,15.8376,34.3459
82.98,14.713,13.2916,36.7644
83,14.1776,10.2856,38.1852
83.02,13.1847,7.245,38.5402
83.04,11.8474,4.5381,37.9699
83.06,10.3114,2.3826,36.7373
83.08,8.7202,0.8342,35.1207
83.1,7.1894,-0.1676,33.3436
83.12,5.7969,-0.7381,31.5519
83.14,4.5839,-1.0012,29.824
83.16,3.5632,-1.0642,28.1926
83.18,2.7283,-1.0091,26.6647
83.2,2.0611,-0.8936,25.2356
83.22,1.5383,-0.7552,23.8961
83.24,1.1357,-0.6164,22.6373
83.26,0.8302,-0.4897,21.4511
83.28,0.6014,-0.3804,20.331
83.3,0.4322,-0.2899,19.2717
83.32,0.3084,-0.2173,18.269
83.34,0.2186,-0.1604,17.3192
83.36,0.1542,-0.1166,16.4192
83.38,0.1084,-0.0835,15.5662
83.4,0.076,-0.0587,14.7576
83.42,0.0534,-0.0403,13.9911
83.44,0.0378,-0.0267,13.2645
83.46,0.0271,-0.0166,12.5755
83.48,0.0199,-0.009,11.9224
83.5,0.0152,-0.0032,11.3032
83.52,0.0123,0.0014,10.7162
83.54,0.0107,0.0054,10.1596
83.56,0.0101,0.009,9.632
83.58,0.0102,0.0126,9.1317
83.6,0.011,0.0163,8.6575
83.62,0.0124,0.0205,8.2078
83.64,0.0143,0.0253,7.7815
83.66,0.0168,0.0311,7.3774
83.68,0.02,0.0381,6.9943
83.7,0.0241,0.0465,6.631
83.72,0.0291,0.0569,6.2867
83.74,0.0353,0.0697,5.9602
83.76,0.0429,0.0854,5.6507
83.78,0.0524,0.1049,5.3573
83.8,0.0641,0.129,5.0792
83.82,0.0786,0.159,4.8156
83.84,0.0965,0.1961,4.5658
83.86,0.1187,0.2422,4.3292
83.88,0.1463,0.2996,4.105
83.9,0.1806,0.3711,3.8929
83.92,0.2231,0.4602,3.6923
83.94,0.2762,0.5713,3.5031
83.96,0.3422,0.71,3.325
83.98,0.4245,0.8833,3.1582
84,0.5272,1.0998,3.0034
84.02,0.6554,1.3705,2.8616
84.04,0.8156,1.7091,2.735
84.06,1.0158,2.1327,2.6271
84.08,1.2661,2.6626,2.5438
84.1,1.5791,3.3251,2.4945
84.12,1.9703,4.1524,2.4939
84.14,2.459,5.1833,2.5653
84.16,3.0685,6.463,2.7449
84.18,3.8268,8.0419,3.0885
84.2,4.7659,9.9707,3.6806
84.22,5.9204,12.2889,4.6465
84.24,7.3232,15.0028,6.1645
84.26,8.9963,18.0445,8.4723
84.28,10.9335,21.209,11.8502
84.3,13.0736,24.076,16.5514
84.32,15.2659,25.9639,22.6449
84.34,17.2442,26.0177,29.7777
84.36,18.6437,23.5432,36.9953
84.38,19.0953,18.5195,42.8987
84.4,18.3824,11.8783,46.2705
84.42,16.5616,5.1301,46.7649
84.44,13.9436,-0.4404,45.0111
84.46,10.9491,-4.2925,42.0791
84.48,7.9535,-6.5529,38.8859
84.5,5.207,-7.653,35.956
84.52,2.832,-8.0374,33.4791
84.54,0.8574,-8.0434,31.4573
84.56,-0.7429,-7.8898,29.8198
84.58,-2.0209,-7.7049,28.4851
84.6,-3.0366,-7.5584,27.3846
84.62,-3.8481,-7.4846,26.4687
84.64,-4.5071,-7.497,25.7049
84.66,-5.0572,-7.5978,25.0738
84.68,-5.5339,-7.7828,24.5653
84.7,-5.9649,-8.0436,24.1759
84.72,-6.3713,-8.3695,23.9065
84.74,-6.7682,-8.7473,23.7603
84.76,-7.1654,-9.1618,23.7417
84.78,-7.5677,-9.5948,23.8549
84.8,-7.9757,-10.0253,24.1018
84.82,-8.3856,-10.4289,24.481
84.84,-8.7898,-10.7793,24.9851
84.86,-9.1771,-11.0485,25.5996
84.88,-9.5333,-11.2101,26.3009
84.9,-9.8423,-11.2417,27.0566
84.92,-10.0876,-11.1287,27.826
84.94,-10.2541,-10.8677,28.5632
84.96,-10.3299,-10.4685,29.2216
84.98,-10.3083,-9.9539,29.759
85,-10.1892,-9.3577,30.1428
85.02,-9.9791,-8.7202,30.3536
85.04,-9.6909,-8.0829,30.3866
85.06,-9.3424,-7.4832,30.2505
85.08,-8.9544,-6.951,29.9641
85.1,-8.5482,-6.5069,29.5532
85.12,-8.1443,-6.162,29.0463
85.14,-7.7607,-5.9196,28.4715
85.16,-7.4122,-5.7773,27.8552
85.18,-7.1099,-5.729,27.2204
85.2,-6.862,-5.7671,26.5871
85.22,-6.6733,-5.8835,25.9727
85.24,-6.5466,-6.0705,25.3919
85.26,-6.4829,-6.3215,24.8581
85.28,-6.4818,-6.6306,24.3836
85.3,-6.5418,-6.9922,23.9801
85.32,-6.6611,-7.4009,23.6592
85.34,-6.8367,-7.8504,23.4322
85.36,-7.0652,-8.3331,23.3103
85.38,-7.3422,-8.8386,23.3041
85.4,-7.6616,-9.3535,23.4231
85.42,-8.0161,-9.8606,23.674
85.44,-8.3958,-10.3384,24.0597
85.46,-8.7886,-10.7614,24.5774
85.48,-9.1795,-11.1015,25.2161
85.5,-9.5512,-11.3302,25.9553
85.52,-9.8845,-11.4217,26.7641
85.54,-10.1596,-11.3573,27.6013
85.56,-10.3578,-11.1291,28.4183
85.58,-10.4637,-10.7435,29.1638
85.6,-10.4674,-10.2218,29.7891
85.62,-10.3658,-9.5989,30.2551
85.64,-10.1635,-8.9183,30.5361
85.66,-9.8728,-8.2265,30.6232
85.68,-9.5118,-7.5666,30.5229
85.7,-9.1025,-6.974,30.2544
85.72,-8.6682,-6.4732,29.845
85.74,-8.2317,-6.0782,29.326
85.76,-7.813,-5.7937,28.7284
85.78,-7.4289,-5.6172,28.0814
85.8,-7.092,-5.5421,27.4101
85.82,-6.8113,-5.5598,26.7364
85.84,-6.5928,-5.661,26.0786
85.86,-6.4393,-5.8374,25.4524
85.88,-6.3521,-6.0814,24.8716
85.9,-6.3307,-6.3871,24.3487
85.92,-6.374,-6.7489,23.8957
85.94,-6.4799,-7.1618,23.5245
85.96,-6.6458,-7.6205,23.2468
85.98,-6.8686,-8.118,23.0746
86,-7.1441,-8.6455,23.0197
86.02,-7.4672,-9.1907,23.0932
86.04,-7.8309,-9.7373,23.3042
86.06,-8.2263,-10.2643,23.6587
86.08,-8.6417,-10.7459,24.1572
86.1,-9.0626,-11.1524,24.7926
86.12,-9.4713,-11.4518,25.5479
86.14,-9.8478,-11.6137,26.3945
86.16,-10.1704,-11.6128,27.2919
86.18,-10.4179,-11.4346,28.1894
86.2,-10.5715,-11.0793,29.0308
86.22,-10.6175,-10.5642,29.76
86.24,-10.5494,-9.9229,30.3289
86.26,-10.3691,-9.2013,30.7036
86.28,-10.0871,-8.4509,30.868
86.3,-9.7216,-7.7217,30.8245
86.32,-9.2955,-7.056,30.5909
86.34,-8.8344,-6.4843,30.1958
86.36,-8.3636,-6.0247,29.6731
86.38,-7.9059,-5.6842,29.0575
86.4,-7.4806,-5.4613,28.3814
86.42,-7.1024,-5.3487,27.673
86.44,-6.7819,-5.3367,26.9564
86.46,-6.526,-5.4149,26.2514
86.48,-6.3383,-5.5735,25.5749
86.5,-6.2203,-5.8043,24.941
86.52,-6.1717,-6.1005,24.3628
86.54,-6.1912,-6.4566,23.8523
86.56,-6.2771,-6.8679,23.4215
86.58,-6.4267,-7.3298,23.0825
86.6,-6.6372,-7.8367,22.8478
86.62,-6.9052,-8.3813,22.7302
86.64,-7.226,-8.9529,22.7423
86.66,-7.5937,-9.5372,22.8957
86.68,-8.0003,-10.1144,23.1995
86.7,-8.4353,-10.6595,23.6584
86.72,-8.8848,-11.142,24.2704
86.74,-9.3318,-11.5274,25.0236
86.76,-9.7558,-11.7803,25.8939
86.78,-10.1337,-11.8684,26.8437
86.8,-10.4417,-11.7685,27.8226
86.82,-10.6574,-11.4717,28.7702
86.84,-10.7624,-10.9879,29.6232
86.86,-10.7452,-10.3464,30.3228
86.88,-10.6037,-9.5933,30.8234
86.9,-10.3452,-8.7847,31.0986
86.92,-9.9863,-7.9783,31.1431
86.94,-9.5507,-7.2253,30.9711
86.96,-9.0657,-6.5649,30.6111
86.98,-8.5596,-6.0217,30.0994
87,-8.0587,-5.6069,29.475
87.02,-7.5856,-5.3206,28.7744
87.04,-7.1578,-5.1559,28.03
87.06,-6.7883,-5.1018,27.2689
87.08,-6.4853,-5.1463,26.5133
87.1,-6.2537,-5.2781,25.7813
87.12,-6.0954,-5.4873,25.0883
87.14,-6.0102,-5.7662,24.4473
87.16,-5.9972,-6.109,23.8708
87.18,-6.0543,-6.511,23.3706
87.2,-6.1791,-6.9684,22.9588
87.22,-6.369,-7.4767,22.6483
87.24,-6.6211,-8.0305,22.4524
87.26,-6.9314,-8.6215,22.3848
87.28,-7.2952,-9.2377,22.4595
87.3,-7.7058,-9.8621,22.6886
87.32,-8.1542,-10.4716,23.0815
87.34,-8.6281,-11.0366,23.6421
87.36,-9.1116,-11.5215,24.3653
87.38,-9.5848,-11.887,25.2344
87.4,-10.0241,-12.0937,26.2179
87.42,-10.4038,-12.1082,27.2687
87.44,-10.6974,-11.9095,28.3258
87.46,-10.8815,-11.4953,29.3194
87.48,-10.9384,-10.886,30.1795
87.5,-10.8594,-10.1235,30.8458
87.52,-10.6466,-9.2662,31.2766
87.54,-10.3133,-8.3794,31.454
87.56,-9.8819,-7.5255,31.3839
87.58,-9.381,-6.7553,31.0921
87.6,-8.8421,-6.1038,30.6163
87.62,-8.2954,-5.5893,29.9997
87.64,-7.7678,-5.2161,29.2845
87.66,-7.281,-4.9784,28.5083
87.68,-6.8512,-4.8645,27.703
87.7,-6.4892,-4.8605,26.8941
87.72,-6.2012,-4.9528,26.102
87.74,-5.9903,-5.1296,25.3434
87.76,-5.8568,-5.3815,24.6321
87.78,-5.7996,-5.7014,23.9807
87.8,-5.8168,-6.0845,23.4008
87.82,-5.9059,-6.5271,22.9043
87.84,-6.0644,-7.0261,22.5039
87.86,-6.2896,-7.5778,22.2129
87.88,-6.5786,-8.1767,22.0459
87.9,-6.9274,-8.8139,22.0181
87.92,-7.3312,-9.4763,22.1446
87.94,-7.7827,-10.1444,22.4391
87.96,-8.272,-10.7916,22.9116
87.98,-8.7853,-11.3837,23.5655
88,-9.3045,-11.88,24.3938
88.02,-9.8072,-12.2355,25.3752
88.04,-10.2665,-12.4065,26.471
88.06,-10.6533,-12.3575,27.6247
88.08,-10.9389,-12.0693,28.7644
88.1,-11.0982,-11.546,29.8106
88.12,-11.1139,-10.8182,30.6863
88.14,-10.9799,-9.9405,31.3295
88.16,-10.7024,-8.9832,31.7023
88.18,-10.3002,-8.0204,31.7952
88.2,-9.8011,-7.1186,31.6247
88.22,-9.2389,-6.3282,31.2271
88.24,-8.6482,-5.6799,30.6488
88.26,-8.0616,-5.1861,29.9386
88.28,-7.5061,-4.8448,29.1417
88.3,-7.003,-4.6448,28.2964
88.32,-6.5668,-4.5704,27.4336
88.34,-6.2066,-4.6054,26.5777
88.36,-5.9272,-4.7348,25.7476
88.38,-5.7297,-4.9465,24.9584
88.4,-5.6134,-5.2315,24.2231
88.42,-5.5761,-5.5837,23.5531
88.44,-5.6155,-5.999,22.96
88.46,-5.7287,-6.4751,22.4556
88.48,-5.9132,-7.0097,22.053
88.5,-6.1664,-7.6001,21.7663
88.52,-6.4856,-8.2411,21.6113
88.54,-6.8673,-8.9242,21.6048
88.56,-7.3064,-9.6351,21.7638
88.58,-7.7959,-10.353,22.1041
88.6,-8.3251,-11.0483,22.6374
88.62,-8.8794,-11.6826,23.3683
88.64,-9.4389,-12.2095,24.2892
88.66,-9.9784,-12.5779,25.376
88.68,-10.4681,-12.7381,26.5844
88.7,-10.8753,-12.6506,27.849
88.72,-11.1679,-12.2955,29.0873
88.74,-11.3185,-11.681,30.2086
88.76,-11.3089,-10.8464,31.1273
88.78,-11.1342,-9.8581,31.7772
88.8,-10.8041,-8.7986,32.1217
88.82,-10.3417,-7.7517,32.1576
88.84,-9.7804,-6.7896,31.9109
88.86,-9.1586,-5.9633,31.4274
88.88,-8.5147,-5.301,30.762
88.9,-7.8837,-4.8102,29.969
88.92,-7.2936,-4.4834,29.0969
88.94,-6.7653,-4.3046,28.185
88.96,-6.3128,-4.2546,27.2642
88.98,-5.9438,-4.3143,26.3579
89,-5.6614,-4.4676,25.4836
89.02,-5.4658,-4.7019,24.6555
89.04,-5.355,-5.0084,23.8854
89.06,-5.3261,-5.3815,23.1841
89.08,-5.3762,-5.8185,22.5627
89.1,-5.5022,-6.3178,22.0328
89.12,-5.7016,-6.8787,21.6076
89.14,-5.9723,-7.4997,21.3021
89.16,-6.3118,-8.177,21.133
89.18,-6.7172,-8.903,21.1188
89.2,-7.1843,-9.6642,21.2789
89.22,-7.7064,-10.4393,21.6321
89.24,-8.2734,-11.1975,22.1937
89.26,-8.8702,-11.8973,22.9713
89.28,-9.4763,-12.4872,23.9604
89.3,-10.0646,-12.9091,25.1375
89.32,-10.6024,-13.1048,26.4563
89.34,-11.0531,-13.0265,27.8454
89.36,-11.3799,-12.6484,29.2118
89.38,-11.5512,-11.9773,30.4521
89.4,-11.5455,-11.057,31.4675
89.42,-11.3565,-9.9634,32.1817
89.44,-10.9947,-8.7921,32.5537
89.46,-10.4865,-7.6398,32.5817
89.48,-9.87,-6.5881,32.2983
89.5,-9.1886,-5.6934,31.7581
89.52,-8.4857,-4.9842,31.0248
89.54,-7.7996,-4.4656,30.16
89.56,-7.1609,-4.1259,29.2169
89.58,-6.5915,-3.9444,28.2376
89.6,-6.1054,-3.8977,27.2538
89.62,-5.7099,-3.9639,26.2889
89.64,-5.4071,-4.1246,25.3599
89.66,-5.1961,-4.3661,24.4798
89.68,-5.074,-4.6792,23.6596
89.7,-5.037,-5.0587,22.9091
89.72,-5.0815,-5.5022,22.2387
89.74,-5.2043,-6.0098,21.6594
89.76,-5.4029,-6.5821,21.184
89.78,-5.6754,-7.2195,20.8276
89.8,-6.02,-7.9206,20.6076
89.82,-6.4349,-8.6803,20.5438
89.84,-6.9169,-9.4878,20.658
89.86,-7.461,-10.3243,20.9727
89.88,-8.0586,-11.1603,21.5082
89.9,-8.6963,-11.9544,22.2792
89.92,-9.3541,-12.652,23.2884
89.94,-10.0051,-13.1883,24.5199
89.96,-10.6148,-13.4945,25.9324
89.98,-11.1429,-13.5082,27.4547
90,-11.5469,-13.1885,28.9876
